timestamp,elapsed_sec,rpm,drpm_dt,tps_pct,dtps_dt,timing_advance_deg,coil_dwell_ms,engine_load_pct,map_kpa,injection_time_ms,battery_volts,dvolts_dt,coolant_temp_c,air_temp_c,crank_sync,efi_light,coil_1_fault,coil_2_fault,coil_3_fault,coil_4_fault,tip_over,active_dtcs,trigger_event,raw_hex
1789376474.3566,374.912,1288.0,-291.6,3.14,0.00,8.50,2.40,22.0,45.1,3.58,14.10,0.000,100.0,55.0,1,0,0,0,0,0,0,NONE,,RPM:486bd1410c142005 TPS:486bd1411108de ADV:486bd1410e9164 MIL:486bd1410100000000c6
1789376474.8456,375.401,1318.0,61.4,3.14,0.00,8.50,2.40,22.0,45.1,3.58,14.10,0.000,100.0,55.0,1,0,0,0,0,0,0,NONE,,RPM:486bd1410c14987d TPS:486bd1411108de ADV:486bd1410e9164 MIL:486bd1410100000000c6
1789376475.1667,375.722,1358.0,124.6,3.14,0.00,8.50,2.40,22.0,45.1,3.58,14.10,0.000,100.0,55.0,1,0,0,0,0,0,0,NONE,,RPM:486bd1410c15381e TPS:486bd1411108de ADV:486bd1410e9164 MIL:486bd1410100000000c6
1789376475.4384,375.994,1332.0,-95.7,3.14,0.00,9.00,2.40,22.0,45.1,3.58,14.10,0.000,100.0,55.0,1,0,0,0,0,0,0,NONE,,RPM:486bd1410c14d0b5 TPS:486bd1411108de ADV:486bd1410e9265 MIL:486bd1410100000000c6
1789376475.7103,376.266,1392.0,220.6,3.14,0.00,8.00,2.40,22.0,45.1,3.58,14.10,0.000,100.0,55.0,1,0,0,0,0,0,0,NONE,,RPM:486bd1410c15c0a6 TPS:486bd1411108de ADV:486bd1410e9063 MIL:486bd1410100000000c6
1789376476.1476,376.703,1346.0,-105.2,3.14,0.00,8.00,2.40,22.0,45.1,3.58,14.10,0.000,100.0,55.0,1,0,0,0,0,0,0,NONE,,RPM:486bd1410c1508ee TPS:486bd1411108de ADV:486bd1410e9063 MIL:486bd1410100000000c6
1789376476.4144,376.970,1318.0,-104.9,3.14,0.00,10.00,2.40,22.0,45.1,3.58,14.10,0.000,100.0,55.0,1,0,0,0,0,0,0,NONE,,RPM:486bd1410c14987d TPS:486bd1411108de ADV:486bd1410e9467 MIL:486bd1410100000000c6
1789376476.8728,377.428,1323.0,10.9,3.14,0.00,10.00,2.40,22.0,45.1,3.58,14.10,0.000,100.0,55.0,1,0,0,0,0,0,0,NONE,,RPM:486bd1410c14ac91 TPS:486bd1411108de ADV:486bd1410e9467 MIL:486bd1410100000000c6
1789376477.1491,377.704,1340.0,61.5,3.14,0.00,10.00,2.40,22.0,45.1,3.56,14.10,0.000,101.0,55.0,1,0,0,0,0,0,0,NONE,,RPM:486bd1410c14f0d5 TPS:486bd1411108de ADV:486bd1410e9467 MIL:486bd1410100000000c6
1789376477.4211,377.976,1351.0,40.4,3.14,0.00,10.00,2.40,22.0,45.1,3.56,14.10,0.000,101.0,55.0,1,0,0,0,0,0,0,NONE,,RPM:486bd1410c151c02 TPS:486bd1411108de ADV:486bd1410e9467 MIL:486bd1410100000000c6
1789376477.7268,378.282,1356.0,16.4,3.14,0.00,10.00,2.40,22.0,45.1,3.56,14.10,0.000,101.0,55.0,1,0,0,0,0,0,0,NONE,,RPM:486bd1410c153016 TPS:486bd1411108de ADV:486bd1410e9467 MIL:486bd1410100000000c6
1789376477.9963,378.552,1295.0,-226.3,3.14,0.00,10.00,2.40,22.0,45.1,3.56,14.10,0.000,101.0,55.0,1,0,0,0,0,0,0,NONE,,RPM:486bd1410c143c21 TPS:486bd1411108de ADV:486bd1410e9467 MIL:486bd1410100000000c6
1789376478.2690,378.824,1347.0,190.7,3.14,0.00,10.00,2.40,22.0,45.1,3.56,14.10,0.000,101.0,55.0,1,0,0,0,0,0,0,NONE,,RPM:486bd1410c150cf2 TPS:486bd1411108de ADV:486bd1410e9467 MIL:486bd1410100000000c6
1789376478.7300,379.285,1357.0,21.7,3.14,0.00,10.50,2.40,22.0,45.1,3.56,14.10,0.000,101.0,55.0,1,0,0,0,0,0,0,NONE,,RPM:486bd1410c15341a TPS:486bd1411108de ADV:486bd1410e9568 MIL:486bd1410100000000c6
1789376479.0255,379.581,1351.0,-20.3,3.14,0.00,10.00,2.40,22.0,45.1,3.56,14.10,0.000,101.0,55.0,1,0,0,0,0,0,0,NONE,,RPM:486bd1410c151c02 TPS:486bd1411108de ADV:486bd1410e9467 MIL:486bd1410100000000c6
1789376479.2919,379.847,1345.0,-22.5,3.14,0.00,10.00,2.40,22.0,45.1,3.56,14.10,0.000,101.0,55.0,1,0,0,0,0,0,0,NONE,,RPM:486bd1410c1504ea TPS:486bd1411108de ADV:486bd1410e9467 MIL:486bd1410100000000c6
1789376479.5651,380.120,1341.0,-14.6,3.14,0.00,10.00,2.40,22.0,45.1,3.56,14.10,0.000,101.0,55.0,1,0,0,0,0,0,0,NONE,,RPM:486bd1410c14f4d9 TPS:486bd1411108de ADV:486bd1410e9467 MIL:486bd1410100000000c6
1789376480.0601,380.615,1338.0,-6.1,3.14,0.00,10.00,2.40,22.0,45.1,3.56,14.10,0.000,101.0,55.0,1,0,0,0,0,0,0,NONE,,RPM:486bd1410c14e8cd TPS:486bd1411108de ADV:486bd1410e9467 MIL:486bd1410100000000c6
1789376480.3673,380.923,1328.0,-32.5,3.14,0.00,10.00,2.40,22.0,45.1,3.56,14.10,0.000,101.0,55.0,1,0,0,0,0,0,0,NONE,,RPM:486bd1410c14c0a5 TPS:486bd1411108de ADV:486bd1410e9467 MIL:486bd1410100000000c6
1789376480.7909,381.346,1371.0,101.5,3.14,0.00,9.00,2.40,22.0,45.1,3.56,14.10,0.000,101.0,55.0,1,0,0,0,0,0,0,NONE,,RPM:486bd1410c156c52 TPS:486bd1411108de ADV:486bd1410e9265 MIL:486bd1410100000000c6
1789376481.0840,381.639,1312.0,-201.3,3.53,1.34,10.00,2.40,22.0,45.3,3.56,14.10,0.000,101.0,55.0,1,0,0,0,0,0,0,NONE,,RPM:486bd1410c148065 TPS:486bd1411109df ADV:486bd1410e9467 MIL:486bd1410100000000c6
1789376481.3557,381.911,1337.0,92.0,3.53,0.00,15.00,2.40,22.0,45.3,3.56,14.10,0.000,101.0,55.0,1,0,0,0,0,0,0,NONE,,RPM:486bd1410c14e4c9 TPS:486bd1411109df ADV:486bd1410e9e71 MIL:486bd1410100000000c6
1789376481.6347,382.190,1353.0,57.4,3.92,1.41,11.00,2.40,26.3,45.6,3.95,14.10,0.000,101.0,55.0,1,0,0,0,0,0,0,NONE,,RPM:486bd1410c15240a TPS:486bd141110ae0 ADV:486bd1410e9669 MIL:486bd1410100000000c6
1789376481.9584,382.514,1500.0,454.1,4.31,1.21,12.50,2.40,26.3,45.8,3.95,14.10,0.000,101.0,55.0,1,0,0,0,0,0,0,NONE,,RPM:486bd1410c177058 TPS:486bd141110be1 ADV:486bd1410e996c MIL:486bd1410100000000c6
1789376482.2343,382.790,1555.0,199.3,4.71,1.42,13.00,2.40,26.3,46.0,3.95,14.10,0.000,101.0,55.0,1,0,0,0,0,0,0,NONE,,RPM:486bd1410c184c35 TPS:486bd141110ce2 ADV:486bd1410e9a6d MIL:486bd1410100000000c6
1789376482.7137,383.269,1632.0,160.6,5.49,1.64,11.50,2.40,26.3,46.5,3.95,14.10,0.000,101.0,55.0,1,0,0,0,0,0,0,NONE,,RPM:486bd1410c19806a TPS:486bd141110ee4 ADV:486bd1410e976a MIL:486bd1410100000000c6
1789376483.0386,383.594,1749.0,360.1,5.88,1.21,10.00,2.40,26.3,46.7,3.95,14.10,0.000,101.0,54.0,1,0,0,0,0,0,0,NONE,,RPM:486bd1410c1b5440 TPS:486bd141110fe5 ADV:486bd1410e9467 MIL:486bd1410100000000c6
1789376483.3070,383.862,1893.0,536.5,6.27,1.46,7.50,2.40,26.3,46.9,3.95,14.10,0.000,101.0,54.0,1,0,0,0,0,0,0,NONE,,RPM:486bd1410c1d9482 TPS:486bd1411110e6 ADV:486bd1410e8f62 MIL:486bd1410100000000c6
1789376483.5846,384.140,1899.0,21.6,6.27,0.00,8.00,2.40,26.3,46.9,3.95,14.10,0.000,101.0,54.0,1,0,0,0,0,0,0,NONE,,RPM:486bd1410c1dac9a TPS:486bd1411110e6 ADV:486bd1410e9063 MIL:486bd1410100000000c6
1789376484.0520,384.607,2147.0,530.6,6.27,0.00,11.00,2.40,26.3,46.9,3.95,14.10,0.000,101.0,54.0,1,0,0,0,0,0,0,NONE,,RPM:486bd1410c218c7e TPS:486bd1411110e6 ADV:486bd1410e9669 MIL:486bd1410100000000c6
1789376484.3278,384.883,2345.0,717.9,12.55,22.75,11.50,2.40,26.3,50.6,3.95,14.10,0.000,101.0,54.0,1,0,0,0,0,0,0,NONE,,RPM:486bd1410c24a499 TPS:486bd1411120f6 ADV:486bd1410e976a MIL:486bd1410100000000c6
1789376484.8031,385.358,2889.0,1144.4,5.49,-14.85,49.00,2.40,26.3,46.5,3.95,14.10,0.000,101.0,54.0,1,0,0,0,0,0,0,NONE,,RPM:486bd1410c2d2422 TPS:486bd141110ee4 ADV:486bd1410ee2b5 MIL:486bd1410100000000c6
1789376485.0796,385.635,3044.0,560.7,3.53,-7.09,48.50,2.40,26.3,45.3,3.95,14.10,0.000,101.0,54.0,1,0,0,0,0,0,0,NONE,,RPM:486bd1410c2f9090 TPS:486bd1411109df ADV:486bd1410ee1b4 MIL:486bd1410100000000c6
1789376485.3838,385.939,3030.0,-46.0,3.53,0.00,48.50,2.40,26.3,45.3,3.95,14.10,0.000,101.0,54.0,1,0,0,0,0,0,0,NONE,,RPM:486bd1410c2f5858 TPS:486bd1411109df ADV:486bd1410ee1b4 MIL:486bd1410100000000c6
1789376485.6789,386.234,2993.0,-125.4,3.53,0.00,45.00,2.40,14.1,45.3,2.85,14.10,0.000,101.0,54.0,1,0,0,0,0,0,0,NONE,,RPM:486bd1410c2ec4c3 TPS:486bd1411109df ADV:486bd1410edaad MIL:486bd1410100000000c6
1789376485.9931,386.548,2915.0,-248.3,3.53,0.00,41.50,2.40,14.1,45.3,2.85,14.10,0.000,101.0,54.0,1,0,0,0,0,0,0,NONE,,RPM:486bd1410c2d8c8a TPS:486bd1411109df ADV:486bd1410ed3a6 MIL:486bd1410100000000c6
1789376486.2702,386.826,2870.0,-162.4,3.53,0.00,40.00,2.40,14.1,45.3,2.85,14.10,0.000,101.0,54.0,1,0,0,0,0,0,0,NONE,,RPM:486bd1410c2cd8d5 TPS:486bd1411109df ADV:486bd1410ed0a3 MIL:486bd1410100000000c6
1789376486.6968,387.252,2806.0,-150.0,3.53,0.00,41.50,2.40,14.1,45.3,2.85,14.10,0.000,101.0,54.0,1,0,0,0,0,0,0,NONE,,RPM:486bd1410c2bd8d4 TPS:486bd1411109df ADV:486bd1410ed3a6 MIL:486bd1410100000000c6
1789376487.0475,387.603,2729.0,-219.6,4.31,2.24,38.00,2.40,14.1,45.8,2.85,14.10,0.000,101.0,52.0,1,0,0,0,0,0,0,NONE,,RPM:486bd1410c2aa49f TPS:486bd141110be1 ADV:486bd1410ecc9f MIL:486bd1410100000000c6
1789376487.3366,387.892,2858.0,446.2,6.27,6.78,33.50,2.40,14.1,46.9,2.85,14.10,0.000,101.0,52.0,1,0,0,0,0,0,0,NONE,,RPM:486bd1410c2ca8a5 TPS:486bd1411110e6 ADV:486bd1410ec396 MIL:486bd1410100000000c6
1789376487.6093,388.165,2999.0,516.9,9.41,11.50,16.00,2.40,14.1,48.8,2.85,14.10,0.000,101.0,52.0,1,0,0,0,0,0,0,NONE,,RPM:486bd1410c2edcdb TPS:486bd1411118ee ADV:486bd1410ea073 MIL:486bd1410100000000c6
1789376488.0430,388.598,3385.0,890.0,7.45,-4.52,60.00,2.40,14.1,47.6,2.85,14.10,0.000,101.0,52.0,1,0,0,0,0,0,0,NONE,,RPM:486bd1410c34e4e9 TPS:486bd1411113e9 ADV:486bd1410ef8cb MIL:486bd1410100000000c6
1789376488.3417,388.897,3102.0,-947.5,5.88,-5.25,25.00,2.40,14.1,46.7,2.85,14.10,0.000,101.0,52.0,1,0,0,0,0,0,0,NONE,,RPM:486bd1410c307879 TPS:486bd141110fe5 ADV:486bd1410eb285 MIL:486bd1410100000000c6
1789376488.8083,389.364,2895.0,-443.7,17.25,24.37,13.00,2.40,14.1,53.3,2.85,14.10,0.000,101.0,52.0,1,0,0,0,0,0,0,NONE,,RPM:486bd1410c2d3c3a TPS:486bd141112c02 ADV:486bd1410e9a6d MIL:486bd1410100000000c6
1789376489.0771,389.632,3084.0,703.0,18.43,4.38,16.00,2.40,14.1,54.0,2.85,14.10,0.000,101.0,52.0,1,0,0,0,0,0,0,NONE,,RPM:486bd1410c303031 TPS:486bd141112f05 ADV:486bd1410ea073 MIL:486bd1410100000000c6
1789376489.3487,389.904,3407.0,1189.5,16.86,-5.78,20.50,2.40,14.1,53.1,2.85,14.10,0.000,101.0,52.0,1,0,0,0,0,0,0,NONE,,RPM:486bd1410c353c42 TPS:486bd141112b01 ADV:486bd1410ea97c MIL:486bd1410100000000c6
1789376489.6534,390.209,3674.0,876.2,16.47,-1.29,26.50,2.40,41.6,52.9,5.33,14.10,0.000,101.0,52.0,1,0,0,0,0,0,0,NONE,,RPM:486bd1410c396872 TPS:486bd141112a00 ADV:486bd1410eb588 MIL:486bd1410100000000c6
1789376489.9245,390.480,3964.0,1069.8,22.75,23.15,27.50,2.40,41.6,56.5,5.33,14.10,0.000,101.0,52.0,1,0,0,0,0,0,0,NONE,,RPM:486bd1410c3df0fe TPS:486bd141113a10 ADV:486bd1410eb78a MIL:486bd1410100000000c6
1789376490.1961,390.751,4261.0,1093.4,25.10,8.66,25.00,2.40,41.6,57.9,5.33,14.10,0.000,101.0,52.0,1,0,0,0,0,0,0,NONE,,RPM:486bd1410c4294a7 TPS:486bd141114016 ADV:486bd1410eb285 MIL:486bd1410100000000c6
1789376490.6605,391.216,4831.0,1227.3,31.37,13.51,26.50,2.40,41.6,61.5,5.33,14.10,0.000,101.0,52.0,1,0,0,0,0,0,0,NONE,,RPM:486bd1410c4b7c98 TPS:486bd141115026 ADV:486bd1410eb588 MIL:486bd1410100000000c6
1789376490.9418,391.497,5196.0,1298.0,3.53,-99.01,60.00,2.40,41.6,45.3,5.33,14.10,0.000,101.0,50.0,1,0,0,0,0,0,0,NONE,,RPM:486bd1410c513052 TPS:486bd1411109df ADV:486bd1410ef8cb MIL:486bd1410100000000c6
1789376491.2068,391.762,4232.0,-3636.9,34.51,116.88,18.00,2.40,41.6,63.3,5.33,14.10,0.000,101.0,50.0,1,0,0,0,0,0,0,NONE,,RPM:486bd1410c422033 TPS:486bd14111582e ADV:486bd1410ea477 MIL:486bd1410100000000c6
1789376491.4764,392.032,4475.0,901.5,38.04,13.09,20.50,2.40,41.6,65.4,5.33,14.10,0.000,101.0,50.0,1,0,0,0,0,0,0,NONE,,RPM:486bd1410c45ec02 TPS:486bd141116137 ADV:486bd1410ea97c MIL:486bd1410100000000c6
1789376491.9893,392.545,4831.0,694.1,14.90,-45.11,60.00,2.40,41.6,51.9,5.33,14.10,0.000,101.0,50.0,1,0,0,0,0,0,0,NONE,,RPM:486bd1410c4b7c98 TPS:486bd1411126fc ADV:486bd1410ef8cb MIL:486bd1410100000000c6
1789376492.2588,392.814,4717.0,-422.9,3.53,-42.19,60.00,2.40,41.6,45.3,5.33,14.10,0.000,101.0,50.0,1,0,0,0,0,0,0,NONE,,RPM:486bd1410c49b4ce TPS:486bd1411109df ADV:486bd1410ef8cb MIL:486bd1410100000000c6
1789376492.7299,393.285,4717.0,0.0,3.53,0.00,60.00,2.40,41.6,45.3,5.33,14.10,0.000,101.0,50.0,1,0,0,0,0,0,0,NONE,,RPM: TPS:486bd1411109df ADV:486bd1410ef8cb MIL:486bd1410100000000c6
1789376493.2037,393.759,4393.0,-683.9,3.53,0.00,60.00,2.40,41.6,45.3,5.33,14.10,0.000,101.0,50.0,1,0,0,0,0,0,0,NONE,,RPM:486bd1410c44a4b9 TPS:486bd1411109df ADV:486bd1410ef8cb MIL:486bd1410100000000c6
1789376493.4840,394.039,4299.0,-335.3,3.53,0.00,60.00,2.40,41.6,45.3,5.33,14.10,0.000,101.0,50.0,1,0,0,0,0,0,0,NONE,,RPM:486bd1410c432c40 TPS:486bd1411109df ADV:486bd1410ef8cb MIL:486bd1410100000000c6
1789376493.7553,394.311,4103.0,-722.6,3.53,0.00,60.00,2.40,11.0,45.3,2.57,14.10,0.000,101.0,50.0,1,0,0,0,0,0,0,NONE,,RPM:486bd1410c401c2d TPS:486bd1411109df ADV:486bd1410ef8cb MIL:486bd1410100000000c6
1789376494.0597,394.615,3928.0,-574.9,3.53,0.00,58.00,2.40,11.0,45.3,2.57,14.10,0.000,101.0,50.0,1,0,0,0,0,0,0,NONE,,RPM:486bd1410c3d606e TPS:486bd1411109df ADV:486bd1410ef4c7 MIL:486bd1410100000000c6
1789376494.3311,394.886,3739.0,-696.4,3.53,0.00,56.50,2.40,11.0,45.3,2.57,14.10,0.000,101.0,50.0,1,0,0,0,0,0,0,NONE,,RPM:486bd1410c3a6c77 TPS:486bd1411109df ADV:486bd1410ef1c4 MIL:486bd1410100000000c6
1789376494.7791,395.334,3458.0,-627.3,3.53,0.00,53.00,2.40,11.0,45.3,2.57,14.10,0.000,101.0,50.0,1,0,0,0,0,0,0,NONE,,RPM:486bd1410c36080f TPS:486bd1411109df ADV:486bd1410eeabd MIL:
1789376495.2349,395.790,3234.0,-491.4,3.53,0.00,49.00,2.40,11.0,45.3,2.57,14.10,0.000,101.0,49.0,1,0,0,0,0,0,0,NONE,,RPM:486bd1410c32888b TPS:486bd1411109df ADV:486bd1410ee2b5 MIL:
1789376495.4980,396.053,3051.0,-695.7,3.53,0.00,47.50,2.40,11.0,45.3,2.57,14.10,0.000,101.0,49.0,1,0,0,0,0,0,0,NONE,,RPM:486bd1410c2facac TPS: ADV:486bd1410edfb2 MIL:486bd1410100000000c6
1789376495.8199,396.375,2981.0,-217.4,3.53,0.00,45.00,2.40,11.0,45.3,2.57,14.10,0.000,101.0,49.0,1,0,0,0,0,0,0,NONE,,RPM:486bd1410c2e9493 TPS:486bd1411109df ADV:486bd1410edaad MIL:486bd1410100000000c6
1789376496.2884,396.844,2764.0,-463.2,3.53,0.00,26.50,2.40,11.0,45.3,2.57,14.10,0.000,101.0,49.0,1,0,0,0,0,0,0,NONE,,RPM:486bd1410c2b302c TPS:486bd1411109df ADV:486bd1410eb588 MIL:486bd1410100000000c6
1789376496.5599,397.115,2684.0,-294.6,4.31,2.89,42.50,2.40,11.0,45.8,2.57,14.10,0.000,101.0,49.0,1,0,0,0,0,0,0,NONE,,RPM:486bd1410c29f0ea TPS:486bd141110be1 ADV:486bd1410ed5a8 MIL:486bd1410100000000c6
1789376496.9876,397.543,3471.0,1840.1,7.45,7.34,25.00,2.40,11.0,47.6,2.57,14.10,0.000,101.0,49.0,1,0,0,0,0,0,0,NONE,,RPM:486bd1410c363c43 TPS:486bd1411113e9 ADV:486bd1410eb285 MIL:486bd1410100000000c6
1789376497.2889,397.844,3512.0,136.1,9.02,5.21,19.00,2.40,11.0,48.5,2.57,14.10,0.000,101.0,49.0,1,0,0,0,0,0,0,NONE,,RPM:486bd1410c36e0e7 TPS:486bd1411117ed ADV:486bd1410ea679 MIL:486bd1410100000000c6
1789376497.5783,398.134,3579.0,231.5,9.80,2.71,19.00,2.40,11.0,49.0,2.57,14.10,0.000,101.0,49.0,1,0,0,0,0,0,0,NONE,,RPM:486bd1410c37ecf4 TPS:486bd1411119ef ADV:486bd1410ea679 MIL:486bd1410100000000c6
1789376497.8667,398.422,3675.0,332.8,10.20,1.36,22.50,2.40,32.9,49.2,4.55,14.10,0.000,101.0,49.0,1,0,0,0,0,0,0,NONE,,RPM:486bd1410c396c76 TPS:486bd141111af0 ADV:486bd1410ead80 MIL:486bd1410100000000c6
1789376498.1722,398.727,3797.0,399.4,10.20,0.00,26.00,2.40,32.9,49.2,4.55,14.10,0.000,101.0,49.0,1,0,0,0,0,0,0,NONE,,RPM:486bd1410c3b5460 TPS:486bd141111af0 ADV:486bd1410eb487 MIL:486bd1410100000000c6
1789376498.4417,398.997,3909.0,415.5,9.80,-1.45,30.50,2.40,32.9,49.0,4.55,14.10,0.000,101.0,49.0,1,0,0,0,0,0,0,NONE,,RPM:486bd1410c3d1422 TPS:486bd1411119ef ADV:486bd1410ebd90 MIL:486bd1410100000000c6
1789376498.8806,399.436,4133.0,510.5,9.80,0.00,37.50,2.40,32.9,49.0,4.55,14.10,0.000,101.0,49.0,1,0,0,0,0,0,0,NONE,,RPM:486bd1410c4094a5 TPS:486bd1411119ef ADV:486bd1410ecb9e MIL:486bd1410100000000c6
1789376499.1767,399.732,4372.0,807.1,6.27,-11.92,60.00,2.40,32.9,46.9,4.55,14.10,0.000,101.0,48.0,1,0,0,0,0,0,0,NONE,,RPM:486bd1410c445065 TPS:486bd1411110e6 ADV:486bd1410ef8cb MIL:486bd1410100000000c6
1789376499.4485,400.004,3957.0,-1526.5,20.39,51.93,21.00,2.40,32.9,55.1,4.55,14.10,0.000,101.0,48.0,1,0,0,0,0,0,0,NONE,,RPM:486bd1410c3dd4e2 TPS:486bd14111340a ADV:486bd1410eaa7d MIL:486bd1410100000000c6
1789376499.7362,400.292,3622.0,-1164.3,25.88,19.08,19.00,2.40,32.9,58.3,4.55,14.10,0.000,101.0,48.0,1,0,0,0,0,0,0,NONE,,RPM:486bd1410c3898a1 TPS:486bd141114218 ADV:486bd1410ea679 MIL:486bd1410100000000c6
1789376500.1961,400.751,3985.0,789.4,31.37,11.94,19.00,2.40,32.9,61.5,4.55,14.10,0.000,101.0,48.0,1,0,0,0,0,0,0,NONE,,RPM:486bd1410c3e4453 TPS:486bd141115026 ADV:486bd1410ea679 MIL:486bd1410100000000c6
1789376500.4715,401.027,4227.0,878.7,26.27,-18.51,23.00,2.40,32.9,58.5,4.55,14.10,0.000,101.0,48.0,1,0,0,0,0,0,0,NONE,,RPM:486bd1410c420c1f TPS:486bd141114319 ADV:486bd1410eae81 MIL:486bd1410100000000c6
1789376500.9190,401.474,4407.0,402.2,3.53,-50.82,60.00,2.40,32.9,45.3,4.55,14.10,0.000,101.0,48.0,1,0,0,0,0,0,0,NONE,,RPM:486bd1410c44dcf1 TPS:486bd1411109df ADV:486bd1410ef8cb MIL:486bd1410100000000c6
1789376501.2212,401.777,4301.0,-350.8,3.53,0.00,60.00,2.40,32.9,45.3,4.56,14.10,0.000,100.0,48.0,1,0,0,0,0,0,0,NONE,,RPM:486bd1410c433448 TPS:486bd1411109df ADV:486bd1410ef8cb MIL:486bd1410100000000c6
1789376501.5401,402.095,4226.0,-235.2,3.53,0.00,60.00,2.40,32.9,45.3,4.56,14.10,0.000,100.0,48.0,1,0,0,0,0,0,0,NONE,,RPM:486bd1410c42081b TPS:486bd1411109df ADV:486bd1410ef8cb MIL:486bd1410100000000c6
1789376501.8154,402.371,4022.0,-740.8,3.53,0.00,59.00,2.40,11.0,45.3,2.59,14.10,0.000,100.0,48.0,1,0,0,0,0,0,0,NONE,,RPM:486bd1410c3ed8e7 TPS:486bd1411109df ADV:486bd1410ef6c9 MIL:486bd1410100000000c6
1789376502.1021,402.657,3848.0,-606.9,3.53,0.00,58.00,2.40,11.0,45.3,2.59,14.10,0.000,100.0,48.0,1,0,0,0,0,0,0,NONE,,RPM:486bd1410c3c202d TPS:486bd1411109df ADV:486bd1410ef4c7 MIL:486bd1410100000000c6
1789376502.4062,402.961,3718.0,-427.5,3.53,0.00,56.50,2.40,11.0,45.3,2.59,14.10,0.000,100.0,48.0,1,0,0,0,0,0,0,NONE,,RPM:486bd1410c3a1823 TPS:486bd1411109df ADV:486bd1410ef1c4 MIL:486bd1410100000000c6
1789376502.8710,403.426,3475.0,-522.8,3.53,0.00,53.00,2.40,11.0,45.3,2.59,14.10,0.000,100.0,48.0,1,0,0,0,0,0,0,NONE,,RPM:486bd1410c364c53 TPS:486bd1411109df ADV:486bd1410eeabd MIL:486bd1410100000000c6
1789376503.1421,403.697,3307.0,-619.8,3.53,0.00,50.00,2.40,11.0,45.3,2.59,14.10,0.000,100.0,47.0,1,0,0,0,0,0,0,NONE,,RPM:486bd1410c33acb0 TPS:486bd1411109df ADV:486bd1410ee4b7 MIL:486bd1410100000000c6
1789376503.4289,403.984,3109.0,-690.5,3.53,0.00,47.50,2.40,11.0,45.3,2.59,14.10,0.000,100.0,47.0,1,0,0,0,0,0,0,NONE,,RPM:486bd1410c309495 TPS:486bd1411109df ADV:486bd1410edfb2 MIL:486bd1410100000000c6
1789376503.7172,404.273,2930.0,-620.8,3.53,0.00,40.50,2.40,11.0,45.3,2.59,14.10,0.000,100.0,47.0,1,0,0,0,0,0,0,NONE,,RPM:486bd1410c2dc8c6 TPS:486bd1411109df ADV:486bd1410ed1a4 MIL:486bd1410100000000c6
1789376504.1701,404.725,2636.0,-649.2,3.53,0.00,26.00,2.40,11.0,45.3,2.59,14.10,0.000,100.0,47.0,1,0,0,0,0,0,0,NONE,,RPM:486bd1410c29302a TPS:486bd1411109df ADV:486bd1410eb487 MIL:486bd1410100000000c6
1789376504.4608,405.016,2465.0,-588.3,3.53,0.00,23.00,2.40,11.0,45.3,2.59,14.10,0.000,100.0,47.0,1,0,0,0,0,0,0,NONE,,RPM:486bd1410c26847b TPS:486bd1411109df ADV:486bd1410eae81 MIL:486bd1410100000000c6
1789376504.9044,405.460,2095.0,-834.0,3.53,0.00,14.00,2.40,11.0,45.3,2.59,14.10,0.000,100.0,47.0,1,0,0,0,0,0,0,NONE,,RPM:486bd1410c20bcad TPS:486bd1411109df ADV:486bd1410e9c6f MIL:486bd1410100000000c6
1789376505.1805,405.736,1944.0,-546.9,3.14,-1.42,24.00,2.40,11.0,45.1,2.62,14.10,0.000,98.0,47.0,1,0,0,0,0,0,0,NONE,,RPM:486bd1410c1e604f TPS:486bd1411108de ADV:486bd1410eb083 MIL:486bd1410100000000c6
1789376505.4753,406.031,2489.0,1848.9,3.14,0.00,23.00,2.40,11.0,45.1,2.62,14.10,0.000,98.0,47.0,1,0,0,0,0,0,0,NONE,,RPM:486bd1410c26e4db TPS:486bd1411108de ADV:486bd1410eae81 MIL:486bd1410100000000c6
1789376505.7465,406.302,2342.0,-542.0,3.53,1.45,20.50,2.40,16.9,45.3,3.15,14.10,0.000,98.0,47.0,1,0,0,0,0,0,0,NONE,,RPM:486bd1410c24988d TPS:486bd1411109df ADV:486bd1410ea97c MIL:486bd1410100000000c6
1789376506.0678,406.623,2177.0,-513.5,3.14,-1.22,16.50,2.40,16.9,45.1,3.15,14.10,0.000,98.0,47.0,1,0,0,0,0,0,0,NONE,,RPM:486bd1410c2204f7 TPS:486bd1411108de ADV:486bd1410ea174 MIL:486bd1410100000000c6
1789376506.3415,406.897,2023.0,-562.7,3.14,0.00,15.00,2.40,16.9,45.1,3.15,14.10,0.000,98.0,47.0,1,0,0,0,0,0,0,NONE,,RPM:486bd1410c1f9c8c TPS:486bd1411108de ADV:486bd1410e9e71 MIL:486bd1410100000000c6
1789376506.8189,407.374,1463.0,-1173.0,3.14,0.00,10.00,2.40,16.9,45.1,3.15,14.10,0.000,98.0,47.0,1,0,0,0,0,0,0,NONE,,RPM:486bd1410c16dcc3 TPS:486bd1411108de ADV:486bd1410e9467 MIL:486bd1410100000000c6
1789376507.0902,407.646,1244.0,-807.2,3.14,0.00,10.00,2.40,16.9,45.1,3.15,14.10,0.000,98.0,48.0,1,0,0,0,0,0,0,NONE,,RPM:486bd1410c137054 TPS:486bd1411108de ADV:486bd1410e9467 MIL:486bd1410100000000c6
